break,pair,guessed,kick,snare,hat,ghost_snare,rms,peak,sub_r,low_r,mid_r,high_r,air_r,zcr,tail_ratio
Reckon_Break_-_9A,0,kick,1.713671,0.481643,0.504473,-0.072641,0.307072,0.981201,0.005913,0.563729,0.093557,0.273176,0.014365,0.08206,0.0
Reckon_Break_-_9A,1,kick,2.972003,-0.286613,-0.667787,-0.748864,0.166321,0.601746,0.043505,0.848237,0.063009,0.018807,0.000163,0.038054,0.0
Reckon_Break_-_9A,2,hat,-0.069935,1.49285,2.350667,0.86757,0.173103,0.689438,0.010499,0.131111,0.072415,0.744301,0.00867,0.149708,0.0
Reckon_Break_-_9A,3,hat,0.580783,1.072402,1.849412,0.514558,0.141795,0.689438,0.006731,0.324016,0.027518,0.619977,0.012003,0.173061,0.0
Reckon_Break_-_9A,4,kick,2.208411,0.115075,-0.193343,-0.143099,0.052523,0.212265,0.013655,0.738812,0.118653,0.110795,0.000982,0.082763,0.0
Reckon_Break_-_9A,5,snare,0.498912,1.668141,0.76446,0.799308,0.229057,0.95929,0.002215,0.040488,0.399435,0.208518,0.001245,0.100885,0.0
Reckon_Break_-_9A,6,hat,-0.194864,1.783834,2.073787,1.042182,0.202358,0.822372,0.000467,0.011462,0.200825,0.605609,0.006358,0.169371,0.0
Reckon_Break_-_9A,7,snare,0.474951,1.694562,0.860767,0.834395,0.131542,0.750351,0.004215,0.060513,0.420754,0.239423,0.00165,0.1187,0.0
Reckon_Break_-_9A,8,hat,-0.714668,1.840762,3.123554,1.213435,0.282295,0.885712,0.000869,0.007379,0.034896,0.936965,0.006435,0.219702,0.0
Reckon_Break_-_9A,9,hat,-0.312203,1.63784,2.635338,1.008701,0.198329,0.885712,0.012302,0.06581,0.051273,0.798876,0.010472,0.202854,0.0
Reckon_Break_-_9A,10,kick,3.17695,-0.473321,-0.763842,-0.893309,0.30044,0.917313,0.026418,0.943155,0.011539,0.008348,4e-05,0.035039,0.0
Reckon_Break_-_9A,11,hat,0.847101,0.943247,1.5054,0.381932,0.232783,0.825516,0.00927,0.369525,0.044736,0.534854,0.006987,0.14919,0.0
Reckon_Break_-_9A,12,kick,3.009098,-0.355742,-0.626234,-0.792063,0.164516,0.412643,0.067322,0.836984,0.021641,0.039373,0.000429,0.043851,0.0
Reckon_Break_-_9A,13,kick,2.444962,0.052938,-0.238757,-0.45913,0.258597,0.908463,0.024067,0.707408,0.06574,0.097426,0.00191,0.068272,0.0
Reckon_Break_-_9A,14,kick,2.874776,-0.190925,-0.636236,-0.676453,0.233691,0.746811,0.083685,0.757915,0.095085,0.02389,0.000201,0.033518,0.0
Reckon_Break_-_9A,15,snare,0.258373,1.539867,1.498171,0.797056,0.237845,0.99826,0.006729,0.072813,0.196179,0.44664,0.005433,0.143329,0.0
Reckon_Break_-_9A,16,kick,1.26971,1.084414,0.429889,0.356342,0.141014,0.574188,0.031871,0.31788,0.337803,0.191999,0.001461,0.103327,0.0
Reckon_Break_-_9A,17,hat,-0.560695,1.83028,2.832232,1.167968,0.20031,0.706451,0.000167,0.019301,0.100548,0.838797,0.013446,0.206717,0.0
Reckon_Break_-_9A,18,hat,0.441717,1.099456,1.770998,0.7069,0.067133,0.628235,0.027069,0.276702,0.034854,0.591241,0.01067,0.178427,0.013547
Reel_Funk_Amen_-_2A,0,kick,1.969324,0.366999,-0.061737,-0.231119,0.31112,0.961517,0.003546,0.482853,0.012696,0.04504,0.020107,0.111471,0.0
Reel_Funk_Amen_-_2A,1,kick,2.7528,-0.047224,-0.351617,-0.497867,0.148376,0.620773,0.486536,0.228079,0.009863,0.149158,0.024421,0.141381,0.466049
Reel_Funk_Amen_-_2A,2,hat,-0.595053,1.880046,2.875912,1.250913,0.092769,0.794952,0.005634,0.025377,0.031332,0.80407,0.085392,0.27873,0.485371
Reel_Funk_Amen_-_2A,3,snare,0.14023,1.7638,1.657144,0.986505,0.1575,0.935257,0.033665,0.053791,0.288909,0.451672,0.05175,0.222278,0.266574
Reel_Funk_Amen_-_2A,4,kick,2.435648,0.158829,-0.420876,-0.386734,0.180107,0.823227,0.144562,0.486044,0.008865,0.054303,0.008138,0.100554,0.347678
Reel_Funk_Amen_-_2A,5,hat,-0.619221,1.85718,3.003302,1.184199,0.102,0.803406,0.003201,0.014985,0.02582,0.76925,0.141124,0.288306,0.448675
Reel_Funk_Amen_-_2A,6,snare,0.150521,1.781874,1.614917,1.001457,0.151987,0.852219,0.041184,0.049529,0.310601,0.466283,0.032712,0.207409,0.255769
Reel_Funk_Amen_-_2A,7,hat,-0.698838,2.114405,2.855818,1.379414,0.116633,0.812027,0.003191,0.002705,0.025282,0.770591,0.1713,0.295615,1.239803
Reel_Funk_Amen_-_2A,8,hat,-0.601336,1.982454,2.8343,1.286416,0.104213,0.629211,0.013443,0.008991,0.027806,0.795013,0.113025,0.285282,0.83297
Reel_Funk_Amen_-_2A,9,kick,2.22283,0.284841,-0.18789,-0.273709,0.184314,0.875687,0.12121,0.462819,0.008634,0.085423,0.021868,0.131048,0.344465
Reel_Funk_Amen_-_2A,10,hat,-0.584822,1.874907,2.853522,1.243579,0.09285,0.758682,0.005991,0.026362,0.033511,0.801337,0.085109,0.270413,0.492082
Reel_Funk_Amen_-_2A,11,snare,0.127649,1.772212,1.673663,0.996055,0.153762,0.978455,0.035566,0.051867,0.289537,0.462193,0.04903,0.220514,0.273785
Reel_Funk_Amen_-_2A,12,kick,2.380432,0.2035,-0.397731,-0.352456,0.178491,0.841782,0.124716,0.487693,0.009471,0.050937,0.007316,0.108367,0.349456
Reel_Funk_Amen_-_2A,13,snare,0.130783,1.763388,1.658906,0.98596,0.149924,0.946213,0.034754,0.052074,0.290296,0.461258,0.04886,0.207913,0.267828
Reel_Funk_Amen_-_2A,14,hat,-0.624578,2.189646,2.586834,1.440634,0.113288,0.74295,0.005611,0.003874,0.03402,0.805514,0.094347,0.265877,1.425551
Reel_Funk_Amen_-_2A,15,hat,-0.647453,1.997095,2.911099,1.29096,0.11152,0.66301,0.009681,0.004972,0.028701,0.767621,0.156917,0.297883,0.886632
Reel_Funk_Amen_-_2A,16,kick,3.150215,-0.101672,-0.939103,-0.566668,0.207603,0.736511,0.582992,0.213654,0.00507,0.095001,0.018595,0.105343,1.129606
Reel_Funk_Roller_-_12A,0,snare,-0.188817,2.102259,1.797443,1.237935,0.12115,0.756744,0.000249,0.000377,0.465595,0.454314,0.050403,0.208921,0.138003
Reel_Funk_Roller_-_12A,1,hat,-1.013682,1.977076,3.068087,1.634284,0.033945,0.177917,0.002018,0.002645,0.047193,0.748224,0.195022,0.305192,0.720083
Reel_Funk_Roller_-_12A,2,snare,-0.171743,2.108906,1.759262,1.235944,0.12299,0.708282,0.000198,0.000435,0.478969,0.433122,0.058204,0.210685,0.151374
Reel_Funk_Roller_-_12A,3,hat,-1.000622,1.964608,3.047602,1.61547,0.034484,0.182632,0.002316,0.002807,0.049286,0.737032,0.202938,0.294859,0.726613
Reel_Funk_Roller_-_12A,4,hat,-0.880386,1.862025,3.238505,1.329867,0.067718,0.613403,0.001153,0.00093,0.02386,0.646536,0.32335,0.318044,0.694078
Reel_Funk_Roller_-_12A,5,snare,-0.104496,2.127081,1.583243,1.233706,0.115605,0.667282,0.000193,0.000459,0.528481,0.402902,0.035597,0.189516,0.106093
Reel_Funk_Roller_-_12A,6,snare,-0.15529,2.111259,1.716864,1.231683,0.118851,0.971817,0.000184,0.000449,0.490394,0.420228,0.059267,0.204637,0.154405
Reel_Funk_Roller_-_12A,7,hat,-0.968041,1.954536,2.994057,1.608555,0.035335,0.18071,0.004822,0.003328,0.057347,0.761408,0.162659,0.282006,0.63173
Reel_Funk_Roller_-_12A,8,hat,-0.878809,1.853335,3.252295,1.315614,0.068829,0.685867,0.00116,0.000878,0.01933,0.642783,0.331587,0.316784,0.700342
Reel_Funk_Roller_-_12A,9,snare,-0.103999,2.124561,1.583364,1.231425,0.115566,0.65976,0.000208,0.000496,0.528898,0.402866,0.035535,0.188004,0.099768
Reel_Funk_Roller_-_12A,10,snare,-0.149329,2.118033,1.708629,1.236599,0.122284,0.758728,0.000197,0.000451,0.496636,0.414176,0.058574,0.21245,0.145592
Reel_Funk_Roller_-_12A,11,hat,-1.003231,1.962142,3.056991,1.615523,0.034219,0.189743,0.002309,0.002863,0.048681,0.736315,0.204397,0.297631,0.717186
Reel_Funk_Roller_-_12A,12,hat,-0.880641,1.878747,3.236495,1.340954,0.068429,0.626816,0.001347,0.000972,0.021137,0.647973,0.323893,0.325857,0.741911
Reel_Funk_Roller_-_12A,13,snare,-0.122353,2.409941,1.285498,1.451784,0.158952,0.657425,0.000229,0.00062,0.516137,0.421294,0.031367,0.1875,1.063216
Reel_Funk_Roller_-_12A,14,snare,-0.156612,2.058767,1.768457,1.191764,0.165458,0.833511,0.000187,0.000437,0.487634,0.424956,0.057453,0.195817,0.0
Reel_Funk_Roller_-_12A,15,snare,-0.114017,2.094702,1.64676,1.212861,0.164117,0.699768,0.000229,0.000478,0.52209,0.408791,0.036384,0.195031,0.0
Reel_Funk_Roller_-_12A,16,snare,-0.117442,2.387246,1.282423,1.430284,0.194199,0.68338,0.00019,0.000386,0.518217,0.418758,0.032665,0.173135,1.01715
Reflections_Break_-_7A,0,kick,1.908524,0.390188,0.597583,-0.117098,0.24433,0.985199,0.07877,0.573507,0.008156,0.230995,0.102048,0.237651,0.417108
Reflections_Break_-_7A,1,hat,-0.762741,2.017125,3.167057,1.332771,0.150853,0.650192,0.001324,0.006897,0.017348,0.81338,0.159602,0.340978,0.746661
Reflections_Break_-_7A,2,snare,0.20337,1.634851,1.575789,0.867556,0.138801,0.929794,0.009382,0.034523,0.139103,0.356635,0.092051,0.266381,0.351311
Reflections_Break_-_7A,3,hat,0.766119,1.198089,1.207495,0.524448,0.181329,0.822144,0.013585,0.25459,0.018251,0.363909,0.10203,0.194052,0.743055
Reflections_Break_-_7A,4,hat,-0.107241,1.415785,2.524914,0.897933,0.082269,0.418198,0.000131,0.160247,0.039083,0.630167,0.119403,0.272049,0.0
Reflections_Break_-_7A,5,hat,-0.278035,1.64739,2.569458,0.932089,0.137484,0.752197,0.00067,0.01901,0.119529,0.486356,0.208285,0.305288,0.0
Reflections_Break_-_7A,6,kick,3.004502,-0.250458,-0.703885,-0.708505,0.232552,0.975311,0.023202,0.879997,0.001749,0.0093,0.004156,0.104335,0.27409
Reflections_Break_-_7A,7,hat,-0.317644,1.649737,2.622542,0.943449,0.15155,0.649078,0.009061,0.040656,0.156096,0.572139,0.184684,0.22359,0.0
Reflections_Break_-_7A,8,snare,0.245884,1.677466,1.477549,0.90252,0.149738,0.895767,0.017353,0.05717,0.097237,0.371696,0.113019,0.257308,0.84543
Reflections_Break_-_7A,9,kick,3.183011,-0.318034,-0.777685,-0.74727,0.21906,0.845337,0.075119,0.897289,0.000906,0.018685,0.003483,0.138861,0.411112
Reflections_Break_-_7A,10,kick,3.19256,-0.345773,-0.775892,-0.770971,0.20454,0.794281,0.080949,0.891437,0.001102,0.01851,0.003377,0.12752,0.356157
Reflections_Break_-_7A,11,hat,0.132291,1.620454,1.693832,0.864284,0.143297,0.920181,0.002087,0.026786,0.107716,0.380298,0.096964,0.263357,0.301379
Reflections_Break_-_7A,12,snare,0.617751,1.378021,1.336669,0.677083,0.180812,0.95311,0.000169,0.244537,0.022256,0.370337,0.133795,0.255796,1.034201
Reflections_Break_-_7A,13,hat,-0.133875,1.575742,2.412589,0.909898,0.097808,0.587463,0.000121,0.087854,0.111647,0.570013,0.121767,0.266129,0.0
Reflections_Break_-_7A,14,hat,-0.273892,1.636737,2.571405,0.921795,0.137032,0.729324,0.000971,0.020729,0.118697,0.482668,0.213884,0.301235,0.0
Reflections_Break_-_7A,15,snare,0.167478,1.787635,1.40475,0.979434,0.166828,0.869995,0.001647,0.019325,0.134709,0.357533,0.081024,0.254284,0.766301
Reflections_Break_-_7A,16,kick,3.12782,-0.26212,-0.730389,-0.700516,0.22192,0.88382,0.06085,0.898992,0.008877,0.016431,0.007121,0.16129,0.424229
Reflections_Break_-_7A,17,kick,3.182509,-0.343819,-0.768371,-0.770109,0.205333,0.814575,0.074269,0.89586,0.001472,0.017687,0.003404,0.12626,0.340925
Reflections_Break_-_7A,18,kick,1.208467,0.781865,0.98941,0.169087,0.324469,0.916458,0.003795,0.36867,0.052663,0.226345,0.100983,0.213869,0.0
Reflections_Break_-_7A,19,kick,2.473051,0.105373,0.029596,-0.362598,0.233987,0.916458,0.075471,0.722751,0.003949,0.134484,0.056565,0.245212,0.418214
Repetoire_Break_-_6A,0,kick,3.615599,-0.575179,-1.217471,-0.968928,0.279117,0.951157,0.460939,0.513408,0.001645,0.012008,0.003998,0.033014,0.595225
Repetoire_Break_-_6A,1,kick,1.725286,0.803794,-0.029687,0.148621,0.283189,0.964569,0.274883,0.123377,0.025247,0.20884,0.035933,0.090726,1.163002
Repetoire_Break_-_6A,2,kick,3.220525,-0.154866,-1.233018,-0.660925,0.223621,0.950836,0.013117,0.972619,0.001985,0.002507,0.000182,0.017389,1.214715
Repetoire_Break_-_6A,3,kick,2.121459,0.357604,-0.028756,-0.208787,0.110128,0.600098,0.037961,0.617417,0.077216,0.150815,0.041417,0.080897,0.466168
Repetoire_Break_-_6A,4,kick,2.224604,0.316964,-0.275603,-0.254469,0.311466,0.989532,0.050126,0.582211,0.016981,0.118902,0.014388,0.064768,0.595586
Repetoire_Break_-_6A,5,kick,3.190889,-0.381696,-0.870018,-0.819572,0.221056,0.97905,0.109673,0.842866,0.003114,0.023233,0.006499,0.034274,0.390713
Repetoire_Break_-_6A,6,snare,0.651357,1.561006,0.758174,0.778637,0.297297,0.975143,0.021056,0.137991,0.047668,0.349928,0.042901,0.141633,1.401786
Repetoire_Break_-_6A,7,kick,3.204007,-0.083311,-1.280739,-0.60358,0.288969,0.960754,0.041479,0.931996,0.002535,0.012116,0.000122,0.018649,1.418839
Repetoire_Break_-_6A,8,kick,3.11046,-0.21443,-0.82652,-0.668705,0.191942,0.72554,0.463609,0.362492,0.036237,0.084873,0.019478,0.049647,0.686139
Repetoire_Break_-_6A,9,kick,1.26157,0.935407,0.527061,0.269647,0.193497,0.938583,0.119875,0.179797,0.030943,0.247221,0.041339,0.12626,0.587871
Repetoire_Break_-_6A,10,kick,3.17564,-0.367372,-0.850406,-0.806948,0.21009,0.962723,0.076407,0.881989,0.00234,0.017984,0.006699,0.049143,0.3832
Repetoire_Break_-_6A,11,snare,0.792714,1.446495,0.612471,0.670596,0.264801,0.949402,0.014595,0.162163,0.034295,0.288777,0.049245,0.138609,1.309536
Repetoire_Break_-_6A,12,kick,3.22607,-0.163673,-1.238542,-0.668925,0.224352,0.949783,0.013742,0.973278,0.001787,0.002301,0.00017,0.012097,1.206922
Repetoire_Break_-_6A,13,kick,2.087679,0.378151,0.002645,-0.191247,0.109618,0.597382,0.032436,0.615939,0.078737,0.156001,0.042806,0.082157,0.466486
Repetoire_Break_-_6A,14,kick,2.083619,0.395513,-0.132426,-0.185665,0.266952,0.981064,0.048432,0.552526,0.020112,0.147886,0.024707,0.06376,0.618219
Repetoire_Break_-_6A,15,kick,3.257441,-0.444049,-0.875116,-0.865686,0.218275,0.998947,0.137632,0.823783,0.002309,0.01267,0.003509,0.051663,0.270719
Repetoire_Break_-_6A,16,snare,0.584556,1.599041,0.977506,0.837031,0.254592,0.991669,0.02173,0.156708,0.063168,0.393679,0.045788,0.199849,1.326465
Repetoire_Break_-_6A,17,kick,2.802561,0.070734,-0.611205,-0.427349,0.156262,0.498795,0.376342,0.405683,0.029373,0.133334,0.036932,0.091734,1.06162
Repetoire_Break_-_6A,18,kick,1.326068,0.89781,0.619357,0.262556,0.182695,0.885406,0.103111,0.272617,0.051693,0.285924,0.038135,0.156502,0.569589
Repetoire_Break_-_6A,19,kick,3.315806,-0.44545,-0.96655,-0.870056,0.260372,0.991882,0.140962,0.838189,0.001437,0.006969,0.001232,0.046371,0.392633
Resolution_Break_-_5A,0,kick,3.66192,-0.689614,-1.087134,-1.046113,0.177978,0.852249,0.602255,0.347528,0.001492,0.021038,0.015382,0.05494,0.303618
Resolution_Break_-_5A,1,kick,2.635962,-0.008676,-0.264149,-0.482162,0.129198,0.611588,0.170814,0.618535,0.013904,0.115027,0.040703,0.136341,0.431249
Resolution_Break_-_5A,2,hat,0.053837,1.72435,1.731826,0.941821,0.155854,0.999939,0.014283,0.003414,0.206426,0.393241,0.090363,0.2437,0.198973
Resolution_Break_-_5A,3,hat,-0.642242,1.67215,2.962812,1.139427,0.063651,0.373734,0.030202,0.013928,0.026987,0.47418,0.439329,0.277722,0.877193
Resolution_Break_-_5A,4,hat,-0.615432,1.432016,3.519405,0.744676,0.10765,0.419083,0.00523,0.011294,0.027817,0.395769,0.549604,0.328581,0.0
Resolution_Break_-_5A,5,kick,3.624119,-0.614067,-1.057737,-0.978513,0.129799,0.651596,0.539209,0.424467,0.001337,0.01953,0.011861,0.100806,0.396538
Resolution_Break_-_5A,6,kick,2.651725,-0.095341,-0.228544,-0.568255,0.159326,0.864639,0.143797,0.662725,0.008948,0.076182,0.088762,0.106351,0.383185
Resolution_Break_-_5A,7,snare,0.13156,1.916457,1.376705,1.076229,0.169847,0.999939,0.034008,0.004485,0.183621,0.373705,0.115365,0.232359,1.169598
Resolution_Break_-_5A,8,snare,-0.150395,2.053109,1.950856,1.207204,0.134403,0.686203,0.030799,0.098692,0.022483,0.445193,0.392106,0.24622,2.726326
Resolution_Break_-_5A,9,kick,3.443626,-0.536636,-0.941906,-0.925507,0.174799,0.826691,0.421782,0.51454,0.003243,0.019453,0.016819,0.080645,0.319904
Resolution_Break_-_5A,10,kick,2.745565,-0.073731,-0.392146,-0.544347,0.127643,0.628265,0.163054,0.654177,0.014585,0.087739,0.039016,0.120968,0.438689
Resolution_Break_-_5A,11,hat,0.072606,1.709709,1.70989,0.928034,0.154784,0.999939,0.017245,0.003646,0.205791,0.389361,0.090564,0.237903,0.198027
Resolution_Break_-_5A,12,hat,-0.600776,1.673761,2.869833,1.127463,0.064012,0.371277,0.035556,0.014407,0.032239,0.454827,0.448906,0.260081,0.991758
Resolution_Break_-_5A,13,kick,3.656057,-0.626617,-1.085564,-0.987562,0.129486,0.601746,0.544031,0.427108,0.001117,0.017148,0.007041,0.105595,0.395835
Resolution_Break_-_5A,14,kick,2.673561,-0.105873,-0.241722,-0.574922,0.156951,0.805267,0.153073,0.657274,0.008299,0.07664,0.085096,0.110635,0.376307
Resolution_Break_-_5A,15,snare,0.147721,1.913382,1.356337,1.075129,0.1688,0.999939,0.038146,0.004158,0.183631,0.377692,0.108744,0.231603,1.17642
Resolution_Break_-_5A,16,hat,-0.17975,2.042187,2.053872,1.221849,0.138298,0.728287,0.03214,0.094128,0.020584,0.493698,0.348611,0.269657,2.494569
Revelation_Amen_-_2A,0,kick,2.971823,-0.266699,-0.564198,-0.699319,0.198028,0.963806,0.578868,0.142374,0.065807,0.103111,0.00072,0.058468,0.0
Revelation_Amen_-_2A,1,kick,3.323067,-0.541332,-0.753283,-0.910061,0.128556,0.353989,0.748991,0.037305,0.020122,0.099385,0.000891,0.044611,0.0
Revelation_Amen_-_2A,2,kick,1.631959,0.476418,0.810624,-0.017043,0.12023,0.579727,0.434983,0.025571,0.064659,0.443334,0.003047,0.081905,0.0
Revelation_Amen_-_2A,3,kick,3.359246,-0.582793,-0.666419,-0.911523,0.098102,0.267212,0.806831,0.012764,0.022945,0.144432,0.000568,0.058331,0.0
Revelation_Amen_-_2A,4,snare,0.576597,1.326164,1.261419,0.620878,0.198667,0.826538,0.14779,0.006009,0.218869,0.444793,0.001819,0.082307,0.0
Revelation_Amen_-_2A,5,snare,0.480189,1.848033,0.653697,0.921593,0.249355,0.826538,0.032338,0.004339,0.564335,0.174579,0.000397,0.097861,0.0
Revelation_Amen_-_2A,6,snare,0.203729,1.702784,1.564806,0.933453,0.197267,0.594162,0.090795,0.00257,0.355312,0.490272,0.003167,0.139078,0.0
Revelation_Amen_-_2A,7,kick,1.548317,0.568329,0.731104,0.086952,0.091483,0.39151,0.413056,0.003487,0.087078,0.393106,0.0009,0.105091,0.0
Revelation_Amen_-_2A,8,kick,3.227142,-0.490694,-0.587108,-0.855238,0.180307,0.670624,0.542155,0.311164,0.01069,0.115474,0.000754,0.089466,0.0
Revelation_Amen_-_2A,9,kick,1.792407,0.56837,0.23388,-0.02427,0.169873,0.589523,0.397259,0.003063,0.16387,0.228841,0.00131,0.07743,0.0
Revelation_Amen_-_2A,10,snare,0.444724,1.397802,1.375341,0.682682,0.21097,0.871292,0.117411,0.009534,0.215916,0.469719,0.001879,0.079715,0.0
Revelation_Amen_-_2A,11,snare,0.683394,1.587787,0.64153,0.735005,0.242533,0.871292,0.087737,0.004933,0.443772,0.201456,0.000593,0.094621,0.0
Revelation_Amen_-_2A,12,snare,0.620522,1.346952,1.332703,0.655939,0.185562,0.668961,0.192752,0.002655,0.269239,0.471909,0.002799,0.122226,0.0
Revelation_Amen_-_2A,13,kick,2.81639,-0.212219,-0.25909,-0.616685,0.108425,0.338211,0.67624,0.011889,0.045397,0.206254,0.000555,0.081163,0.0
Revelation_Amen_-_2A,14,hat,1.030179,0.839502,1.344434,0.299212,0.117216,0.713074,0.297622,0.032399,0.050934,0.539001,0.003503,0.12374,0.0
Revelation_Amen_-_2A,15,snare,0.608454,1.351006,1.149502,0.626014,0.135202,0.594696,0.131373,0.005825,0.228051,0.390604,0.002238,0.104193,0.0
Revelation_Amen_-_2A,16,kick,1.989682,0.242587,0.48367,-0.13745,0.086731,0.518112,0.535192,0.008686,0.052962,0.368893,0.001453,0.11408,0.0
Revelation_Amen_-_2A,17,snare,0.418342,1.438394,1.409356,0.719137,0.138511,0.792023,0.116539,0.005529,0.227993,0.469669,0.002123,0.103831,0.0
Revelation_Amen_-_2A,18,hat,0.631491,1.144834,1.416613,0.510425,0.172485,0.566406,0.103292,0.093091,0.063468,0.485929,0.001888,0.126896,0.0
Revelation_Amen_-_2A,19,hat,-0.28825,1.637739,2.562206,1.000999,0.155706,0.569672,0.02573,0.048218,0.066774,0.793293,0.002889,0.180169,0.0
Revelation_Amen_-_2A,20,hat,-0.275464,1.625226,2.580971,0.99647,0.133746,0.535187,0.061175,0.014446,0.068172,0.808052,0.002456,0.178931,0.0
Ricochet_Break_-_9A,0,kick,3.43632,-0.549902,-0.971927,-0.944822,0.197674,0.752762,0.351008,0.602493,0.007266,0.013575,0.011358,0.051411,0.28466
Ricochet_Break_-_9A,1,hat,-0.275704,1.300472,2.863458,0.74629,0.072979,0.484177,0.063602,0.035102,0.083756,0.289466,0.517725,0.284022,0.196531
Ricochet_Break_-_9A,2,kick,1.772974,0.851265,-0.038251,0.14602,0.226201,0.999939,0.150813,0.325688,0.364466,0.105625,0.026635,0.082409,0.26299
Ricochet_Break_-_9A,3,hat,0.446394,1.075753,1.885934,0.4723,0.083817,0.697754,0.047106,0.180591,0.130366,0.198818,0.359037,0.227571,0.142851
Ricochet_Break_-_9A,4,hat,-0.611846,1.421142,3.611807,0.750614,0.110601,0.579239,0.022015,0.003547,0.010387,0.403057,0.559961,0.374748,0.0
Ricochet_Break_-_9A,5,hat,-0.444449,1.274613,3.395936,0.590078,0.138336,0.869293,0.039467,0.004208,0.020682,0.302005,0.612427,0.313662,0.0
Ricochet_Break_-_9A,6,snare,-0.015875,2.129788,1.40414,1.202563,0.207186,0.999939,0.006028,0.003659,0.557293,0.316764,0.084647,0.177419,0.302355
Ricochet_Break_-_9A,7,hat,-0.558403,1.754484,3.11408,1.004314,0.102298,0.771561,0.031188,0.003573,0.016708,0.427293,0.518898,0.355595,1.117235
Ricochet_Break_-_9A,8,snare,0.088241,2.390824,1.014277,1.378819,0.225744,0.999939,0.009579,0.002773,0.666845,0.209867,0.091218,0.248992,0.804335
Ricochet_Break_-_9A,9,snare,0.002803,2.162716,1.335082,1.221061,0.202203,0.999939,0.005921,0.00364,0.586622,0.298876,0.081814,0.177671,0.323897
Ricochet_Break_-_9A,10,hat,-0.571579,1.784656,3.093161,1.034567,0.10896,0.789536,0.025067,0.00352,0.034633,0.451235,0.481727,0.352571,1.028591
Ricochet_Break_-_9A,11,hat,0.279852,1.380405,2.05472,0.661434,0.131103,0.999939,0.034156,0.154185,0.099615,0.279835,0.350848,0.312752,0.670477
Ricochet_Break_-_9A,12,snare,-0.03111,2.131297,1.451146,1.2108,0.213879,0.999939,0.006195,0.004421,0.545201,0.327344,0.085633,0.191028,0.308973
Ricochet_Break_-_9A,13,hat,-0.550374,1.736711,3.136516,0.98641,0.106461,0.783142,0.032805,0.003435,0.016593,0.405765,0.538964,0.36744,1.101987
Ricochet_Break_-_9A,14,kick,1.410245,1.371258,0.011867,0.559162,0.277327,0.999939,0.105845,0.272809,0.443437,0.121178,0.030306,0.153226,0.858916
Ricochet_Break_-_9A,15,hat,-0.36527,1.878875,2.49893,1.116165,0.143747,0.999939,0.019323,0.010511,0.187908,0.53936,0.209222,0.272933,0.517363
Ricochet_Break_-_9A,16,snare,-0.039041,2.131237,1.475841,1.212862,0.203753,0.999939,0.006236,0.003666,0.541792,0.327785,0.088952,0.198841,0.302342
